201,e201,n194,n195,31.0,111
202,e202,n195,n196,22.0,100
203,e203,n196,n197,34.0,169
204,e204,n197,n198,22.0,85
205,e205,n198,n199,23.0,156
206,e206,n199,n200,24.0,107
207,e207,n200,n201,8.0,139
208,e208,n201,n202,17.0,159
209,e209,n202,n203,13.0,132
210,e210,n204,n205,32.0,105
211,e211,n205,n206,12.0,93
212,e212,n206,n207,4.0,169
213,e213,n207,n208,3.0,75
214,e214,n208,n209,16.0,104
215,e215,n209,n210,24.0,134
216,e216,n210,n211,17.0,145
217,e217,n211,n212,10.0,132
218,e218,n212,n213,11.0,197
219,e219,n213,n214,18.0,142
220,e220,n214,n215,18.0,119
221,e221,n215,n216,18.0,84
222,e222,n216,n217,14.0,165
223,e223,n217,n218,42.0,121
224,e224,n218,n219,19.0,86
225,e225,n219,n242,23.0,155
226,e226,n219,n323,10.0,116
227,e227,n220,n221,7.0,164
228,e228,n221,n222,13.0,140
229,e229,n222,n223,10.0,198
230,e230,n223,n224,18.0,75
231,e231,n224,n225,12.0,186
232,e232,n225,n226,9.0,92
233,e233,n226,n227,5.0,96
234,e234,n227,n228,21.0,198
235,e235,n228,n229,5.0,134
236,e236,n229,n230,4.0,151
237,e237,n230,n231,11.0,140
238,e238,n231,n232,25.0,188
239,e239,n232,n233,13.0,170
240,e240,n233,n234,27.0,134
241,e241,n234,n235,34.0,196
242,e242,n235,n236,4.0,184
243,e243,n236,n237,6.0,78
244,e244,n237,n238,12.0,197
245,e245,n238,n239,18.0,198
246,e246,n239,n240,14.0,99
247,e247,n240,n241,35.0,144
248,e248,n241,n296,7.0,184
249,e249,n241,n643,6.0,85
250,e250,n242,n243,11.0,109
251,e251,n243,n244,15.0,103
252,e252,n244,n245,23.0,197
253,e253,n245,n246,11.0,158
254,e254,n246,n247,12.0,193
255,e255,n247,n248,9.0,173
256,e256,n248,n249,5.0,135
257,e257,n249,n250,20.0,144
258,e258,n250,n251,26.0,121
259,e259,n251,n252,7.0,183
260,e260,n252,n253,13.0,178
261,e261,n254,n255,26.0,95
262,e262,n255,n256,16.0,199
263,e263,n256,n257,7.0,132
264,e264,n257,n266,19.0,72
265,e265,n257,n589,6.0,156
266,e266,n258,n259,5.0,136
267,e267,n258,n297,5.0,169
268,e268,n258,n336,8.0,123
269,e269,n259,n260,49.0,88
270,e270,n260,n261,23.0,110
271,e271,n261,n262,48.0,71
272,e272,n262,n263,13.0,75
273,e273,n263,n264,27.0,173
274,e274,n264,n265,54.0,128
275,e275,n266,n267,39.0,70
276,e276,n267,n268,12.0,141
277,e277,n268,n269,19.0,74
278,e278,n269,n270,10.0,71
279,e279,n270,n271,48.0,98
280,e280,n271,n272,13.0,143
281,e281,n272,n273,4.0,81
282,e282,n273,n274,13.0,168
283,e283,n274,n275,19.0,143
284,e284,n275,n276,19.0,177
285,e285,n276,n277,21.0,157
286,e286,n277,n278,8.0,108
287,e287,n278,n279,16.0,104
288,e288,n279,n280,11.0,194
289,e289,n280,n281,21.0,190
290,e290,n281,n282,9.0,70
291,e291,n282,n283,15.0,115
292,e292,n283,n284,5.0,132
293,e293,n284,n285,2.0,122
294,e294,n285,n286,18.0,102
295,e295,n286,n287,9.0,70
296,e296,n287,n288,20.0,172
297,e297,n288,n289,7.0,111
298,e298,n289,n290,10.0,79
299,e299,n290,n291,14.0,97
300,e300,n291,n292,5.0,97
301,e301,n292,n293,12.0,103
302,e302,n293,n294,9.0,86
303,e303,n294,n295,9.0,194
304,e304,n295,n296,21.0,149
305,e305,n297,n434,44.0,130
306,e306,n297,n700,26.0,73
307,e307,n298,n299,33.0,153
308,e308,n299,n300,39.0,101
309,e309,n300,n301,32.0,129
310,e310,n301,n302,9.0,184
311,e311,n302,n303,23.0,159
312,e312,n303,n304,4.0,129
313,e313,n304,n305,14.0,169
314,e314,n305,n306,10.0,89
315,e315,n306,n307,16.0,171
316,e316,n307,n308,17.0,200
317,e317,n308,n309,19.0,89
318,e318,n309,n310,49.0,197
319,e319,n310,n311,7.0,133
320,e320,n311,n312,8.0,162
321,e321,n312,n313,10.0,176
322,e322,n313,n314,9.0,122
323,e323,n314,n315,15.0,180
324,e324,n315,n325,15.0,178
325,e325,n315,n627,4.0,84
326,e326,n316,n317,33.0,171
327,e327,n317,n318,18.0,120
328,e328,n318,n319,8.0,181
329,e329,n319,n320,12.0,78
330,e330,n320,n321,34.0,82
331,e331,n321,n322,17.0,147
332,e332,n322,n337,8.0,136
333,e333,n323,n324,43.0,151
334,e334,n324,n337,3.0,143
335,e335,n325,n326,40.0,151
336,e336,n326,n327,47.0,76
337,e337,n327,n328,40.0,161
338,e338,n328,n329,23.0,118
339,e339,n329,n330,4.0,81
340,e340,n330,n331,6.0,199
341,e341,n331,n332,19.0,81
342,e342,n332,n333,19.0,88
343,e343,n333,n334,8.0,161
344,e344,n334,n335,16.0,162
345,e345,n335,n336,56.0,133
346,e346,n337,n338,14.0,87
347,e347,n338,n471,41.0,112
348,e348,n339,n340,10.0,119
349,e349,n340,n341,18.0,157
350,e350,n341,n342,7.0,130
351,e351,n342,n343,13.0,121
352,e352,n343,n344,8.0,167
353,e353,n344,n345,33.0,107
354,e354,n345,n346,18.0,132
355,e355,n346,n353,4.0,164
356,e356,n346,n387,20.0,74
357,e357,n347,n348,42.0,185
358,e358,n347,n353,3.0,161
359,e359,n348,n349,12.0,79
360,e360,n349,n350,28.0,184
361,e361,n350,n351,17.0,97
362,e362,n351,n352,22.0,138
363,e363,n353,n354,7.0,76
364,e364,n354,n407,7.0,105
365,e365,n355,n356,25.0,85
366,e366,n356,n357,42.0,181
367,e367,n357,n358,53.0,172
368,e368,n358,n359,15.0,127
369,e369,n359,n360,31.0,187
370,e370,n360,n361,20.0,165
371,e371,n361,n362,9.0,181
372,e372,n362,n363,5.0,77
373,e373,n363,n364,38.0,166
374,e374,n364,n365,51.0,82
375,e375,n365,n386,34.0,106
376,e376,n365,n669,45.0,151
377,e377,n366,n367,5.0,181
378,e378,n367,n368,32.0,171
379,e379,n368,n369,23.0,94
380,e380,n369,n370,5.0,115
381,e381,n370,n371,8.0,171
382,e382,n371,n372,9.0,104
383,e383,n372,n373,16.0,185
384,e384,n373,n374,30.0,155
385,e385,n374,n375,10.0,132
386,e386,n375,n376,7.0,167
387,e387,n376,n377,15.0,156
388,e388,n377,n378,34.0,99
389,e389,n378,n379,10.0,174
390,e390,n379,n380,21.0,114
391,e391,n380,n381,11.0,183
392,e392,n381,n382,37.0,111
393,e393,n382,n383,5.0,176
394,e394,n383,n384,10.0,134
395,e395,n384,n385,15.0,111
396,e396,n385,n386,28.0,100
397,e397,n387,n469,9.0,87
398,e398,n388,n389,12.0,108
399,e399,n388,n541,16.0,150
400,e400,n388,n626,17.0,181
401,e401,n389,n390,29.0,135
402,e402,n390,n391,9.0,102
403,e403,n391,n392,20.0,90
404,e404,n392,n393,9.0,134
405,e405,n393,n394,8.0,162
406,e406,n394,n395,11.0,79
407,e407,n395,n396,26.0,89
408,e408,n396,n397,15.0,166
409,e409,n397,n398,41.0,171
410,e410,n398,n399,24.0,118
411,e411,n399,n400,30.0,176
412,e412,n400,n401,17.0,156
413,e413,n401,n402,18.0,96
414,e414,n402,n403,1.0,92
415,e415,n403,n404,15.0,99
416,e416,n404,n405,12.0,114
417,e417,n405,n406,18.0,86
418,e418,n407,n408,17.0,185
419,e419,n408,n409,30.0,188
420,e420,n409,n410,34.0,106
421,e421,n410,n411,8.0,127
422,e422,n411,n412,13.0,119
423,e423,n412,n413,59.0,128
424,e424,n413,n414,84.0,191
425,e425,n414,n415,15.0,116
426,e426,n415,n416,36.0,89
427,e427,n416,n417,31.0,125
428,e428,n417,n418,4.0,124
429,e429,n418,n419,14.0,105
430,e430,n419,n420,32.0,161
431,e431,n420,n421,41.0,192
432,e432,n421,n422,30.0,84
433,e433,n422,n423,12.0,174
434,e434,n423,n424,13.0,197
435,e435,n424,n425,10.0,95
436,e436,n425,n426,16.0,186
437,e437,n426,n427,17.0,188
438,e438,n427,n428,7.0,160
439,e439,n428,n429,17.0,112
440,e440,n429,n430,10.0,142
441,e441,n430,n431,6.0,84
442,e442,n431,n432,9.0,142
443,e443,n432,n433,7.0,190
444,e444,n433,n434,7.0,155
445,e445,n435,n436,28.0,81
446,e446,n436,n437,14.0,124
447,e447,n437,n438,31.0,172
448,e448,n438,n439,43.0,73
449,e449,n439,n440,16.0,191
450,e450,n440,n441,18.0,124
451,e451,n441,n442,3.0,89
452,e452,n442,n443,12.0,143
453,e453,n443,n444,16.0,182
454,e454,n444,n445,16.0,90
455,e455,n445,n446,19.0,182
456,e456,n446,n447,10.0,131
457,e457,n447,n448,11.0,78
458,e458,n448,n449,25.0,110
459,e459,n449,n450,10.0,134
460,e460,n450,n451,31.0,149
461,e461,n451,n452,5.0,153
462,e462,n452,n453,7.0,121
463,e463,n453,n454,19.0,133
464,e464,n454,n455,20.0,143
465,e465,n455,n456,23.0,163
466,e466,n456,n457,5.0,200
467,e467,n457,n468,27.0,98
468,e468,n457,n478,4.0,118
469,e469,n458,n459,56.0,188
470,e470,n459,n460,54.0,166
471,e471,n460,n461,32.0,128
472,e472,n461,n462,101.0,125
473,e473,n462,n463,16.0,182
474,e474,n463,n464,14.0,171
475,e475,n464,n465,16.0,139
476,e476,n465,n466,16.0,72
477,e477,n466,n467,54.0,114
478,e478,n467,n468,11.0,111
479,e479,n469,n470,9.0,140
480,e480,n470,n516,18.0,107
481,e481,n470,n545,37.0,197
482,e482,n471,n472,26.0,89
483,e483,n472,n473,12.0,111
484,e484,n473,n474,12.0,168
485,e485,n474,n475,12.0,92
486,e486,n475,n476,5.0,122
487,e487,n476,n477,11.0,151
488,e488,n477,n481,28.0,158
489,e489,n478,n479,11.0,199
490,e490,n479,n480,59.0,93
491,e491,n480,n523,11.0,102
492,e492,n480,n902,84.0,182
493,e493,n481,n544,33.0,141
494,e494,n482,n483,2.0,161
495,e495,n483,n484,17.0,146
496,e496,n484,n485,8.0,180
497,e497,n485,n486,18.0,79
498,e498,n486,n487,16.0,152
499,e499,n487,n488,8.0,94
500,e500,n488,n489,3.0,114
501,e501,n489,n490,24.0,114
502,e502,n490,n491,14.0,154
503,e503,n491,n492,13.0,196
504,e504,n492,n493,11.0,121
505,e505,n493,n494,8.0,148
506,e506,n494,n495,36.0,142
507,e507,n495,n496,8.0,168
508,e508,n496,n497,17.0,102
509,e509,n497,n498,10.0,154
510,e510,n498,n499,9.0,75
511,e511,n499,n500,10.0,98
512,e512,n500,n501,10.0,87
513,e513,n501,n502,17.0,190
514,e514,n502,n503,8.0,188
515,e515,n503,n504,7.0,80
516,e516,n504,n505,25.0,169
517,e517,n505,n506,15.0,96
518,e518,n506,n507,15.0,196
519,e519,n507,n508,32.0,160
520,e520,n508,n509,4.0,192
521,e521,n509,n510,41.0,140
522,e522,n510,n511,35.0,139
523,e523,n511,n512,36.0,75
524,e524,n512,n513,7.0,97
525,e525,n513,n514,10.0,154
526,e526,n514,n515,4.0,193
527,e527,n515,n735,10.0,106
528,e528,n516,n517,12.0,154
529,e529,n517,n518,20.0,199
530,e530,n518,n519,23.0,195
531,e531,n519,n520,40.0,151
532,e532,n520,n521,5.0,90
533,e533,n521,n522,4.0,113
534,e534,n522,n542,6.0,145
535,e535,n522,n817,8.0,108
536,e536,n523,n524,12.0,181
537,e537,n524,n525,8.0,100
538,e538,n525,n526,13.0,87
539,e539,n526,n527,17.0,83
540,e540,n527,n528,32.0,105
541,e541,n528,n529,30.0,82
542,e542,n529,n530,14.0,158
543,e543,n530,n531,14.0,171
544,e544,n531,n532,13.0,148
545,e545,n532,n533,4.0,130
546,e546,n533,n534,22.0,173
547,e547,n534,n535,9.0,138
548,e548,n535,n536,6.0,168
549,e549,n536,n537,11.0,137
550,e550,n537,n538,18.0,181
551,e551,n538,n539,33.0,158
552,e552,n539,n540,18.0,103
553,e553,n540,n541,15.0,137
554,e554,n542,n543,6.0,198
555,e555,n543,n701,6.0,145
556,e556,n543,n868,7.0,110
557,e557,n544,n675,15.0,121
558,e558,n545,n546,14.0,155
559,e559,n546,n547,11.0,190
560,e560,n547,n548,10.0,106
561,e561,n548,n549,4.0,148
562,e562,n549,n550,23.0,153
563,e563,n550,n551,18.0,136
564,e564,n551,n552,29.0,129
565,e565,n552,n553,6.0,93
566,e566,n553,n554,6.0,185
567,e567,n554,n555,26.0,88
568,e568,n555,n556,17.0,184
569,e569,n556,n557,26.0,133
570,e570,n557,n558,11.0,152
571,e571,n558,n559,10.0,99
572,e572,n559,n560,21.0,106
573,e573,n560,n561,21.0,123
574,e574,n560,n590,3.0,111
575,e575,n561,n562,9.0,126
576,e576,n562,n563,24.0,186
577,e577,n563,n564,35.0,191
578,e578,n564,n565,10.0,199
579,e579,n565,n566,19.0,187
580,e580,n566,n567,8.0,192
581,e581,n567,n568,17.0,89
582,e582,n568,n569,20.0,90
583,e583,n569,n570,18.0,131
584,e584,n570,n571,16.0,126
585,e585,n571,n572,33.0,154
586,e586,n572,n573,30.0,130
587,e587,n573,n574,18.0,109
588,e588,n574,n575,9.0,95
589,e589,n575,n576,12.0,178
590,e590,n576,n577,26.0,188
591,e591,n577,n578,1.0,142
592,e592,n578,n579,13.0,119
593,e593,n579,n580,14.0,170
594,e594,n580,n581,29.0,162
595,e595,n581,n582,43.0,156
596,e596,n582,n583,14.0,146
597,e597,n583,n584,18.0,87
598,e598,n584,n585,10.0,159
599,e599,n585,n586,10.0,78
600,e600,n586,n587,3.0,145
601,e601,n587,n588,19.0,167
602,e602,n588,n589,24.0,83
603,e603,n590,n591,2.0,148
604,e604,n591,n861,27.0,155
605,e605,n591,n917,17.0,115
606,e606,n592,n593,12.0,70
607,e607,n592,n642,4.0,138
608,e608,n592,n1083,21.0,95
609,e609,n593,n594,14.0,181
610,e610,n594,n595,5.0,190
611,e611,n595,n596,18.0,76
612,e612,n596,n597,7.0,101
613,e613,n597,n598,6.0,89
614,e614,n598,n599,22.0,175
615,e615,n599,n600,20.0,123
616,e616,n600,n601,7.0,115
617,e617,n601,n602,12.0,127
618,e618,n602,n603,33.0,99
619,e619,n603,n604,3.0,87
620,e620,n604,n605,16.0,83
621,e621,n605,n606,10.0,122
622,e622,n606,n607,25.0,181
623,e623,n607,n608,23.0,76
624,e624,n608,n609,21.0,124
625,e625,n609,n610,10.0,100
626,e626,n610,n611,7.0,85
627,e627,n611,n612,18.0,134
628,e628,n612,n613,6.0,188
629,e629,n613,n614,16.0,154
630,e630,n614,n615,7.0,100
631,e631,n615,n616,38.0,139
632,e632,n616,n617,13.0,154
633,e633,n617,n618,12.0,122
634,e634,n618,n619,40.0,130
635,e635,n619,n620,7.0,103
636,e636,n620,n621,8.0,169
637,e637,n621,n622,9.0,107
638,e638,n622,n623,6.0,140
639,e639,n623,n624,10.0,182
640,e640,n624,n625,10.0,113
641,e641,n625,n626,10.0,81
642,e642,n627,n628,12.0,164
643,e643,n628,n629,11.0,136
644,e644,n629,n630,20.0,165
645,e645,n630,n631,31.0,162
646,e646,n631,n632,28.0,149
647,e647,n632,n633,33.0,123
648,e648,n633,n634,16.0,180
649,e649,n634,n635,1.0,190
650,e650,n635,n636,23.0,135
651,e651,n636,n637,7.0,189
652,e652,n637,n638,11.0,155
653,e653,n638,n639,12.0,88
654,e654,n639,n640,15.0,199
655,e655,n640,n641,44.0,134
656,e656,n641,n642,24.0,145
657,e657,n643,n644,10.0,135
658,e658,n644,n645,13.0,194
659,e659,n645,n646,30.0,198
660,e660,n646,n647,10.0,133
661,e661,n647,n648,30.0,85
662,e662,n648,n649,14.0,147
663,e663,n649,n650,8.0,90
664,e664,n650,n651,13.0,77
665,e665,n651,n652,10.0,108
666,e666,n652,n653,5.0,130
667,e667,n653,n654,12.0,105
668,e668,n654,n655,6.0,85
669,e669,n655,n656,20.0,139
670,e670,n656,n657,10.0,91
671,e671,n657,n658,28.0,73
672,e672,n658,n659,7.0,142
673,e673,n659,n660,22.0,116
674,e674,n660,n661,8.0,196
675,e675,n661,n662,12.0,107
676,e676,n662,n663,17.0,191
677,e677,n663,n664,2.0,195
678,e678,n664,n665,14.0,114
679,e679,n665,n666,22.0,179
680,e680,n666,n752,17.0,193
681,e681,n666,n949,25.0,192
682,e682,n667,n668,6.0,152
683,e683,n668,n720,7.0,147
684,e684,n669,n670,82.0,126
685,e685,n670,n671,4.0,163
686,e686,n671,n672,17.0,166
687,e687,n672,n673,22.0,134
688,e688,n673,n674,27.0,94
689,e689,n674,n749,5.0,167
690,e690,n674,n822,5.0,199
691,e691,n675,n676,8.0,116
692,e692,n676,n677,10.0,99
693,e693,n677,n678,15.0,138
694,e694,n678,n679,25.0,153
695,e695,n679,n680,13.0,73
696,e696,n680,n681,8.0,74
697,e697,n681,n750,10.0,123
698,e698,n682,n683,5.0,150
699,e699,n682,n719,3.0,166
700,e700,n682,n889,5.0,150
701,e701,n683,n684,14.0,76
702,e702,n684,n685,27.0,130
703,e703,n685,n686,11.0,133
704,e704,n686,n687,10.0,125
705,e705,n687,n688,26.0,110
706,e706,n688,n689,30.0,173
707,e707,n689,n690,11.0,105
708,e708,n690,n691,7.0,85
709,e709,n691,n692,3.0,133
710,e710,n692,n693,28.0,178
711,e711,n693,n694,18.0,121
712,e712,n694,n695,55.0,96
713,e713,n695,n696,45.0,151
714,e714,n696,n697,6.0,94
715,e715,n697,n698,8.0,154
716,e716,n698,n699,53.0,142
717,e717,n699,n700,11.0,107
718,e718,n701,n702,37.0,175
719,e719,n702,n703,15.0,131
720,e720,n703,n704,16.0,113
721,e721,n704,n705,16.0,170
722,e722,n705,n706,12.0,119
723,e723,n706,n707,11.0,195
724,e724,n707,n708,11.0,144
725,e725,n708,n709,29.0,99
726,e726,n709,n710,14.0,167
727,e727,n710,n711,2.0,164
728,e728,n711,n712,28.0,199
729,e729,n712,n713,15.0,170
730,e730,n713,n714,34.0,72
731,e731,n714,n715,19.0,164
732,e732,n715,n716,38.0,125
733,e733,n716,n717,21.0,193
734,e734,n717,n718,7.0,180
735,e735,n718,n719,5.0,178
736,e736,n720,n721,19.0,177
737,e737,n721,n722,36.0,116
738,e738,n722,n723,40.0,121
739,e739,n723,n724,24.0,153
740,e740,n724,n725,11.0,167
741,e741,n725,n726,33.0,82
742,e742,n726,n727,8.0,162
743,e743,n726,n736,40.0,152
744,e744,n726,n1017,32.0,91
745,e745,n727,n728,41.0,115
746,e746,n728,n729,16.0,174
747,e747,n729,n730,9.0,133
748,e748,n730,n731,20.0,147
749,e749,n731,n732,15.0,79
750,e750,n732,n733,8.0,184
751,e751,n733,n734,5.0,149
752,e752,n734,n735,13.0,145
753,e753,n736,n737,18.0,150
754,e754,n737,n738,13.0,114
755,e755,n738,n739,28.0,121
756,e756,n739,n740,15.0,73
757,e757,n740,n741,40.0,137
758,e758,n741,n742,9.0,180
759,e759,n742,n743,4.0,134
760,e760,n743,n744,14.0,105
761,e761,n744,n745,22.0,118
762,e762,n745,n746,23.0,74
763,e763,n746,n747,25.0,86
764,e764,n747,n748,12.0,95
765,e765,n748,n749,20.0,82
766,e766,n750,n751,32.0,144
767,e767,n751,n762,24.0,165
768,e768,n751,n855,3.0,187
769,e769,n752,n753,25.0,104
770,e770,n753,n754,3.0,179
771,e771,n754,n755,11.0,119
772,e772,n755,n756,7.0,134
773,e773,n756,n757,17.0,101
774,e774,n757,n758,8.0,193
775,e775,n758,n759,17.0,102
776,e776,n759,n760,10.0,94
777,e777,n760,n761,18.0,185
778,e778,n761,n1079,9.0,96
779,e779,n762,n763,15.0,146
780,e780,n763,n764,17.0,80
781,e781,n764,n765,9.0,93
782,e782,n765,n766,8.0,165
783,e783,n766,n767,11.0,91
784,e784,n767,n768,9.0,83
785,e785,n768,n769,11.0,195
786,e786,n769,n770,14.0,129
787,e787,n770,n771,9.0,78
788,e788,n771,n772,25.0,101
789,e789,n772,n773,5.0,185
790,e790,n773,n774,3.0,95
791,e791,n774,n775,14.0,183
792,e792,n775,n776,14.0,188
793,e793,n776,n777,11.0,140
794,e794,n777,n778,11.0,165
795,e795,n778,n779,11.0,130
796,e796,n779,n780,25.0,137
797,e797,n780,n781,13.0,73
798,e798,n781,n782,15.0,108
799,e799,n782,n783,7.0,150
800,e800,n783,n784,26.0,111
801,e801,n784,n785,11.0,194
802,e802,n785,n786,6.0,198
803,e803,n786,n787,32.0,179
804,e804,n787,n788,37.0,95
805,e805,n788,n789,18.0,75
806,e806,n789,n790,22.0,199
807,e807,n790,n791,5.0,194
808,e808,n791,n792,8.0,131
809,e809,n792,n793,4.0,195
810,e810,n793,n794,5.0,105
811,e811,n794,n795,21.0,189
812,e812,n795,n796,17.0,84
813,e813,n796,n797,17.0,189
814,e814,n797,n798,7.0,137
815,e815,n798,n799,11.0,73
816,e816,n799,n800,8.0,173
817,e817,n800,n801,13.0,132
818,e818,n801,n802,17.0,103
819,e819,n802,n803,11.0,162
820,e820,n803,n804,11.0,157
821,e821,n804,n805,5.0,193
822,e822,n805,n806,5.0,169
