97,e97,n829,n830,263.0,128
98,e98,n830,n833,179.0,97
99,e99,n833,n841,93.0,79
100,e100,n833,n839,69.0,133
101,e101,n833,n947,523.0,133
102,e102,n947,n948,246.0,92
103,e103,n948,n949,154.0,72
104,e104,n949,n953,167.0,170
105,e105,n949,n951,124.0,120
106,e106,n3331,n3333,116.0,145
107,e107,n358,n366,420.0,166
108,e108,n366,n393,388.0,98
109,e109,n393,n1066,498.0,199
110,e110,n1065,n1066,412.0,175
111,e111,n953,n1065,569.0,79
112,e112,n355,n358,1006.0,78
113,e113,n6062,n6068,88.0,152
114,e114,n6055,n6062,65.0,98
115,e115,n6051,n6055,71.0,126
116,e116,n6042,n6051,68.0,115
117,e117,n6033,n6042,83.0,165
118,e118,n6021,n6033,160.0,107
119,e119,n575,n4002,133.0,160
120,e120,n5751,n5752,169.0,82
121,e121,n12,n14,15.0,187
122,e122,n6,n8,306.0,107
123,e123,n1067,n1070,173.0,194
124,e124,n701,n1067,59.0,77
125,e125,n698,n1067,84.0,74
126,e126,n1067,n1068,79.0,96
127,e127,n8,n10,422.0,194
128,e128,n1185,n1187,29.0,103
129,e129,n1185,n1186,29.0,197
130,e130,n1185,n1188,39.0,85
131,e131,n1185,n1197,139.0,94
132,e132,n10,n12,53.0,163
133,e133,n625,n634,45.0,171
134,e134,n625,n626,16.0,123
135,e135,n625,n639,50.0,106
136,e136,n618,n625,50.0,189
137,e137,n12,n16,63.0,128
138,e138,n1303,n1309,126.0,168
139,e139,n1303,n1305,40.0,134
140,e140,n1303,n1307,89.0,200
141,e141,n1303,n1304,16.0,113
142,e142,n6,n9,378.0,193
143,e143,n1421,n1425,55.0,80
144,e144,n1421,n1423,18.0,111
145,e145,n1421,n1422,15.0,167
146,e146,n1421,n1426,61.0,130
147,e147,n935,n4978,113.0,131
148,e148,n935,n5637,68.0,194
149,e149,n902,n935,68.0,132
150,e150,n935,n5639,75.0,86
151,e151,n1539,n1544,43.0,89
152,e152,n1539,n1542,32.0,95
153,e153,n1539,n1540,1.0,200
154,e154,n1539,n1545,48.0,74
155,e155,n16,n20,36.0,108
156,e156,n1557,n1562,134.0,155
157,e157,n1287,n1557,39.0,139
158,e158,n1294,n1557,106.0,114
159,e159,n1557,n1558,64.0,184
160,e160,n20,n25,31.0,198
161,e161,n1675,n1679,87.0,103
162,e162,n1675,n1678,81.0,138
163,e163,n1675,n1676,64.0,74
164,e164,n1675,n1677,80.0,150
165,e165,n1793,n1797,71.0,121
166,e166,n1793,n1795,45.0,95
167,e167,n1793,n1794,34.0,110
168,e168,n1793,n1801,100.0,151
169,e169,n25,n32,39.0,130
170,e170,n1911,n1914,95.0,127
171,e171,n1911,n1913,80.0,101
172,e172,n1911,n1912,56.0,161
173,e173,n1911,n1918,118.0,168
174,e174,n723,n734,93.0,158
175,e175,n1867,n1908,144.0,125
176,e176,n1867,n1886,78.0,198
177,e177,n1849,n1867,77.0,118
178,e178,n1867,n1891,100.0,95
179,e179,n5349,n5363,665.0,155
180,e180,n2029,n2033,54.0,195
181,e181,n2029,n2032,40.0,70
182,e182,n2029,n2031,16.0,91
183,e183,n2029,n2030,14.0,172
184,e184,n5345,n5349,118.0,120
185,e185,n2147,n2149,37.0,93
186,e186,n2147,n2155,98.0,189
187,e187,n2147,n2148,32.0,139
188,e188,n2147,n2151,51.0,108
189,e189,n2815,n4363,61.0,197
190,e190,n2226,n2241,50.0,120
191,e191,n2226,n2248,81.0,118
192,e192,n2213,n2226,70.0,135
193,e193,n2196,n2226,137.0,131
194,e194,n4716,n4717,34.0,140
195,e195,n2265,n2270,106.0,180
196,e196,n2265,n2272,134.0,109
197,e197,n2265,n2266,24.0,141
198,e198,n2265,n2267,42.0,176
199,e199,n941,n4717,260.0,156
200,e200,n2383,n2386,109.0,153
201,e201,n2383,n2384,56.0,117
202,e202,n2383,n2385,75.0,114
203,e203,n2383,n2387,112.0,84
204,e204,n1587,n1588,41.0,182
205,e205,n364,n372,216.0,176
206,e206,n372,n400,330.0,71
207,e207,n372,n399,328.0,191
208,e208,n372,n377,72.0,72
209,e209,n2480,n2483,46.0,166
210,e210,n2501,n2505,91.0,77
211,e211,n2501,n2502,57.0,156
212,e212,n110,n2501,66.0,181
213,e213,n2501,n2503,76.0,122
214,e214,n2495,n2497,45.0,156
215,e215,n1526,n2665,154.0,177
216,e216,n1526,n2661,82.0,166
217,e217,n1507,n1526,115.0,106
218,e218,n1526,n2651,90.0,197
219,e219,n1657,n2500,36.0,73
220,e220,n1657,n2495,65.0,135
221,e221,n810,n2619,149.0,133
222,e222,n2619,n2620,64.0,140
223,e223,n2620,n2621,55.0,130
224,e224,n2621,n2622,86.0,162
225,e225,n2623,n2624,45.0,125
226,e226,n2624,n2625,14.0,161
227,e227,n2624,n2626,16.0,119
228,e228,n2627,n2629,35.0,88
229,e229,n2627,n2628,29.0,199
230,e230,n2626,n2627,15.0,100
231,e231,n2628,n2630,20.0,81
232,e232,n2628,n2631,35.0,143
233,e233,n757,n766,38.0,194
234,e234,n766,n789,72.0,181
235,e235,n766,n783,54.0,76
236,e236,n783,n794,36.0,83
237,e237,n794,n800,17.0,197
238,e238,n800,n821,61.0,89
239,e239,n821,n2633,53.0,145
240,e240,n2632,n2633,29.0,141
241,e241,n2632,n2634,39.0,124
242,e242,n2634,n2635,30.0,75
243,e243,n2636,n2637,13.0,123
244,e244,n804,n2636,93.0,101
245,e245,n2636,n2638,33.0,130
246,e246,n2638,n2639,41.0,166
247,e247,n108,n2641,42.0,129
248,e248,n2641,n2642,6.0,140
249,e249,n2642,n2644,26.0,162
250,e250,n2642,n2643,20.0,124
251,e251,n2643,n2645,15.0,92
252,e252,n2645,n2648,10.0,169
253,e253,n115,n2648,12.0,159
254,e254,n112,n115,11.0,178
255,e255,n108,n112,16.0,171
256,e256,n105,n108,33.0,127
257,e257,n2650,n2651,191.0,131
258,e258,n1523,n1527,37.0,167
259,e259,n1527,n2653,146.0,85
260,e260,n2653,n2654,69.0,121
261,e261,n2654,n2655,47.0,190
262,e262,n2655,n2656,19.0,145
263,e263,n2656,n2657,78.0,193
264,e264,n2657,n2658,14.0,122
265,e265,n2658,n2659,223.0,173
266,e266,n2659,n2660,24.0,200
267,e267,n1523,n2660,151.0,196
268,e268,n1517,n1523,30.0,80
269,e269,n1507,n1517,50.0,193
270,e270,n2661,n2662,33.0,77
271,e271,n2661,n2663,34.0,199
272,e272,n2662,n2663,11.0,135
273,e273,n2663,n2664,5.0,118
274,e274,n2666,n2667,21.0,92
275,e275,n2667,n2668,103.0,130
276,e276,n2668,n2669,41.0,192
277,e277,n2668,n2670,73.0,120
278,e278,n720,n724,45.0,160
279,e279,n714,n720,205.0,135
280,e280,n720,n726,69.0,84
281,e281,n726,n733,44.0,189
282,e282,n733,n765,157.0,94
283,e283,n765,n788,80.0,120
284,e284,n765,n774,35.0,84
285,e285,n782,n2683,327.0,185
286,e286,n782,n2684,151.0,109
287,e287,n769,n804,105.0,90
288,e288,n769,n788,79.0,167
289,e289,n755,n769,62.0,116
290,e290,n48,n49,46.0,187
291,e291,n39,n48,54.0,155
292,e292,n34,n39,36.0,105
293,e293,n39,n46,33.0,70
294,e294,n755,n805,173.0,153
295,e295,n805,n2639,142.0,104
296,e296,n2639,n2640,52.0,135
297,e297,n18,n23,45.0,185
298,e298,n16,n18,10.0,184
299,e299,n14,n18,65.0,163
300,e300,n32,n44,81.0,154
301,e301,n1404,n1417,100.0,79
302,e302,n1398,n1404,42.0,77
303,e303,n1393,n1398,30.0,135
304,e304,n1403,n1405,80.0,135
305,e305,n1393,n1403,55.0,141
306,e306,n1403,n1415,93.0,77
307,e307,n736,n755,91.0,77
308,e308,n51,n52,19.0,116
309,e309,n43,n52,100.0,93
310,e310,n40,n42,8.0,181
311,e311,n42,n45,21.0,121
312,e312,n40,n43,13.0,145
313,e313,n28,n43,94.0,158
314,e314,n24,n28,14.0,71
315,e315,n28,n35,43.0,171
316,e316,n2510,n2514,89.0,139
317,e317,n2507,n2510,63.0,109
318,e318,n2510,n2516,155.0,113
319,e319,n2516,n2517,12.0,122
320,e320,n2519,n2523,39.0,73
321,e321,n2521,n2523,18.0,146
322,e322,n2514,n2521,163.0,107
323,e323,n2521,n2532,132.0,185
324,e324,n1459,n1465,81.0,102
325,e325,n1465,n1467,13.0,124
326,e326,n1465,n1507,406.0,170
327,e327,n2651,n2652,169.0,139
328,e328,n66,n74,194.0,74
329,e329,n74,n80,92.0,91
330,e330,n74,n92,192.0,161
331,e331,n92,n104,42.0,144
332,e332,n104,n2685,72.0,188
333,e333,n2685,n2686,164.0,192
334,e334,n2686,n2689,124.0,182
335,e335,n2689,n2694,196.0,163
336,e336,n1510,n2694,181.0,71
337,e337,n1496,n1510,87.0,127
338,e338,n2695,n2696,21.0,153
339,e339,n2695,n2697,37.0,100
340,e340,n2695,n2698,46.0,117
341,e341,n2698,n2699,70.0,184
342,e342,n1537,n2699,57.0,178
343,e343,n1530,n1537,47.0,140
344,e344,n1530,n1535,39.0,90
345,e345,n1522,n1530,55.0,176
346,e346,n31,n38,35.0,152
347,e347,n26,n31,34.0,96
348,e348,n20,n31,79.0,178
349,e349,n15,n23,71.0,191
350,e350,n38,n44,35.0,172
351,e351,n2504,n2511,109.0,157
352,e352,n2502,n2504,26.0,89
353,e353,n2504,n2509,64.0,102
354,e354,n2509,n2513,111.0,116
355,e355,n2513,n2526,212.0,172
356,e356,n2511,n2513,75.0,76
357,e357,n2539,n2542,109.0,88
358,e358,n2538,n2539,8.0,129
359,e359,n2539,n2541,66.0,116
360,e360,n2541,n2544,60.0,108
361,e361,n2544,n2546,32.0,155
362,e362,n2546,n2549,79.0,180
363,e363,n105,n2549,268.0,95
364,e364,n96,n105,29.0,130
365,e365,n74,n96,205.0,85
366,e366,n29,n41,79.0,188
367,e367,n29,n34,39.0,173
368,e368,n22,n29,30.0,102
369,e369,n22,n36,73.0,149
370,e370,n19,n22,29.0,133
371,e371,n19,n30,70.0,191
372,e372,n15,n19,34.0,73
373,e373,n14,n15,31.0,173
374,e374,n1372,n1387,68.0,186
375,e375,n1387,n1393,39.0,82
376,e376,n1393,n1400,39.0,77
377,e377,n1400,n1405,39.0,99
378,e378,n1405,n1500,169.0,82
379,e379,n1496,n1500,45.0,150
380,e380,n57,n60,27.0,78
381,e381,n55,n57,82.0,199
382,e382,n53,n55,56.0,73
383,e383,n51,n53,15.0,180
384,e384,n49,n51,32.0,73
385,e385,n47,n49,33.0,196
386,e386,n2700,n2701,52.0,197
387,e387,n2701,n2702,9.0,84
388,e388,n810,n2702,103.0,137
389,e389,n2517,n2519,63.0,192
390,e390,n2519,n2531,79.0,193
391,e391,n2526,n2533,71.0,149
392,e392,n2526,n2532,33.0,78
393,e393,n2511,n2512,54.0,92
394,e394,n788,n1415,135.0,153
395,e395,n774,n813,119.0,74
396,e396,n813,n2631,44.0,74
397,e397,n2631,n2632,51.0,138
398,e398,n782,n792,32.0,92
399,e399,n773,n782,34.0,100
400,e400,n760,n773,45.0,162
401,e401,n750,n760,47.0,118
402,e402,n748,n750,16.0,142
403,e403,n745,n748,14.0,125
404,e404,n742,n745,14.0,109
405,e405,n740,n742,16.0,199
406,e406,n736,n740,15.0,108
407,e407,n736,n790,218.0,97
408,e408,n727,n736,62.0,138
409,e409,n2514,n2518,181.0,157
410,e410,n2507,n2515,208.0,179
411,e411,n2503,n2507,51.0,192
412,e412,n2644,n2646,12.0,97
413,e413,n2644,n2647,15.0,129
414,e414,n2647,n2649,15.0,85
415,e415,n2646,n2649,15.0,179
416,e416,n1415,n1419,34.0,92
417,e417,n1419,n2696,53.0,88
418,e418,n1535,n2697,42.0,99
419,e419,n1522,n2704,101.0,178
420,e420,n1520,n1522,16.0,197
421,e421,n46,n51,105.0,147
422,e422,n41,n46,37.0,188
423,e423,n36,n41,36.0,121
424,e424,n30,n36,39.0,146
425,e425,n26,n30,27.0,122
426,e426,n23,n26,14.0,132
427,e427,n724,n738,96.0,183
428,e428,n724,n727,27.0,160
429,e429,n2704,n2705,225.0,186
430,e430,n2703,n2704,38.0,175
431,e431,n2517,n2520,80.0,196
432,e432,n24,n40,93.0,182
433,e433,n17,n24,54.0,176
434,e434,n13,n17,55.0,142
435,e435,n10,n13,65.0,158
436,e436,n2680,n2681,26.0,145
437,e437,n2681,n2682,43.0,200
438,e438,n2617,n2682,45.0,147
439,e439,n2612,n2617,26.0,188
440,e440,n2606,n2612,45.0,171
441,e441,n2597,n2606,54.0,83
442,e442,n2591,n2597,33.0,170
443,e443,n2584,n2591,72.0,74
444,e444,n2573,n2584,94.0,179
445,e445,n2564,n2573,39.0,145
446,e446,n2558,n2564,104.0,82
447,e447,n2551,n2558,59.0,70
448,e448,n2547,n2551,110.0,152
449,e449,n2542,n2547,81.0,94
450,e450,n2537,n2538,125.0,75
451,e451,n2535,n2537,79.0,76
452,e452,n2534,n2535,40.0,149
453,e453,n2533,n2534,72.0,86
454,e454,n2515,n2518,32.0,90
455,e455,n2515,n2524,132.0,174
456,e456,n2522,n2525,13.0,104
457,e457,n2525,n2528,11.0,113
458,e458,n2528,n2529,14.0,158
459,e459,n2529,n2530,12.0,165
460,e460,n2527,n2530,20.0,105
461,e461,n2522,n2527,17.0,99
462,e462,n2512,n2522,212.0,130
463,e463,n2505,n2506,23.0,171
464,e464,n2506,n2508,16.0,117
465,e465,n25,n38,83.0,116
466,e466,n2691,n2692,19.0,146
467,e467,n2690,n2691,88.0,85
468,e468,n2691,n2693,25.0,95
469,e469,n2692,n2693,17.0,183
470,e470,n2688,n2690,58.0,164
471,e471,n2687,n2688,23.0,175
472,e472,n2686,n2687,97.0,140
473,e473,n1490,n1496,97.0,137
474,e474,n1496,n1497,5.0,110
475,e475,n1497,n1499,29.0,186
476,e476,n1499,n1520,101.0,105
477,e477,n810,n2524,81.0,96
478,e478,n790,n810,58.0,142
479,e479,n35,n47,77.0,168
480,e480,n34,n35,21.0,141
481,e481,n2679,n2680,72.0,104
482,e482,n2678,n2679,19.0,89
483,e483,n2677,n2678,50.0,155
484,e484,n2676,n2677,80.0,125
485,e485,n2675,n2676,85.0,187
486,e486,n2674,n2675,96.0,85
487,e487,n2673,n2674,62.0,178
488,e488,n2672,n2673,103.0,78
489,e489,n2670,n2672,126.0,80
490,e490,n2670,n2671,59.0,89
491,e491,n9,n21,500.0,101
492,e492,n21,n27,36.0,109
493,e493,n27,n33,43.0,118
494,e494,n33,n66,422.0,199
495,e495,n80,n89,79.0,91
496,e496,n89,n110,100.0,93
497,e497,n2706,n2708,98.0,161
498,e498,n2706,n2707,5.0,162
499,e499,n364,n384,345.0,76
500,e500,n360,n364,101.0,187
501,e501,n2824,n2827,295.0,134
502,e502,n2824,n2825,117.0,105
503,e503,n2824,n2826,270.0,166
504,e504,n444,n2826,189.0,127
505,e505,n2826,n2828,67.0,125
506,e506,n380,n389,95.0,146
507,e507,n361,n380,397.0,112
508,e508,n380,n385,48.0,112
509,e509,n2796,n2838,105.0,185
510,e510,n2838,n2839,206.0,128
511,e511,n2838,n2845,665.0,95
512,e512,n2897,n2898,136.0,163
513,e513,n2898,n2899,30.0,163
514,e514,n387,n392,108.0,112
515,e515,n373,n387,117.0,169
516,e516,n387,n391,66.0,145
517,e517,n391,n398,99.0,97
518,e518,n382,n391,128.0,195
519,e519,n442,n453,47.0,156
520,e520,n442,n445,14.0,181
521,e521,n424,n433,55.0,184
522,e522,n424,n426,12.0,176
523,e523,n419,n424,29.0,89
524,e524,n2839,n2841,240.0,81
525,e525,n2841,n2842,30.0,71
526,e526,n2842,n2844,113.0,152
527,e527,n2844,n2846,163.0,112
528,e528,n2846,n2851,194.0,156
529,e529,n2851,n2858,301.0,154
530,e530,n2858,n2886,453.0,183
531,e531,n2858,n2881,367.0,73
532,e532,n368,n383,204.0,175
533,e533,n368,n378,152.0,113
534,e534,n363,n368,220.0,136
535,e535,n398,n418,145.0,91
536,e536,n392,n398,66.0,96
537,e537,n383,n392,115.0,136
538,e538,n369,n373,104.0,107
539,e539,n373,n381,52.0,148
540,e540,n407,n430,132.0,137
541,e541,n378,n407,304.0,73
542,e542,n407,n2781,328.0,122
543,e543,n2778,n2781,19.0,179
544,e544,n418,n2781,306.0,103
545,e545,n2852,n2853,36.0,168
546,e546,n2853,n2854,65.0,175
547,e547,n2854,n2856,113.0,125
548,e548,n2856,n2861,162.0,152
549,e549,n2861,n2865,115.0,90
550,e550,n2865,n2893,308.0,182
551,e551,n2886,n2893,298.0,131
552,e552,n377,n415,594.0,77
553,e553,n431,n436,25.0,132
554,e554,n404,n431,186.0,157
555,e555,n431,n434,22.0,156
556,e556,n434,n438,11.0,71
557,e557,n436,n438,17.0,108
558,e558,n404,n449,266.0,76
559,e559,n390,n404,134.0,78
560,e560,n2913,n2915,25.0,110
561,e561,n2913,n2917,120.0,108
562,e562,n2913,n2914,20.0,95
563,e563,n2914,n2916,9.0,70
564,e564,n2915,n2916,14.0,123
565,e565,n2917,n2919,261.0,144
566,e566,n2917,n2918,37.0,97
567,e567,n2919,n2922,116.0,105
568,e568,n362,n363,12.0,197
569,e569,n363,n365,120.0,194
570,e570,n359,n360,109.0,106
571,e571,n359,n361,117.0,107
572,e572,n385,n415,259.0,102
573,e573,n385,n394,124.0,194
574,e574,n2847,n2849,90.0,91
575,e575,n2845,n2847,88.0,186
576,e576,n2845,n2850,194.0,136
577,e577,n2850,n2855,262.0,142
578,e578,n2850,n2852,94.0,82
579,e579,n2839,n2840,222.0,124
580,e580,n2840,n2843,101.0,193
581,e581,n2843,n2848,312.0,185
582,e582,n449,n2848,242.0,72
583,e583,n386,n390,75.0,103
584,e584,n390,n395,63.0,148
585,e585,n2881,n2884,21.0,189
586,e586,n465,n2884,376.0,118
587,e587,n2884,n2896,195.0,88
588,e588,n358,n359,134.0,147
589,e589,n358,n362,252.0,154
590,e590,n386,n403,207.0,157
591,e591,n370,n386,182.0,142
592,e592,n415,n423,85.0,158
593,e593,n423,n427,21.0,124
594,e594,n427,n437,62.0,174
595,e595,n437,n444,25.0,171
596,e596,n2828,n2829,28.0,103
597,e597,n2829,n2830,21.0,134
598,e598,n2830,n2831,195.0,167
599,e599,n2831,n2832,67.0,167
600,e600,n470,n2923,65.0,114
601,e601,n445,n470,109.0,118
602,e602,n426,n442,81.0,131
603,e603,n412,n419,71.0,120
604,e604,n396,n412,110.0,170
605,e605,n384,n412,269.0,177
606,e606,n2778,n2809,120.0,99
607,e607,n381,n382,11.0,121
608,e608,n382,n396,165.0,92
609,e609,n2903,n2905,121.0,160
610,e610,n2901,n2903,64.0,95
611,e611,n2899,n2901,97.0,148
612,e612,n2899,n2900,66.0,75
613,e613,n2900,n2902,45.0,90
614,e614,n2902,n2904,61.0,186
615,e615,n2904,n2906,156.0,145
616,e616,n2906,n2908,277.0,150
617,e617,n2906,n2907,12.0,102
618,e618,n374,n383,89.0,139
619,e619,n367,n369,82.0,146
620,e620,n369,n374,133.0,82
621,e621,n2881,n2895,186.0,183
622,e622,n422,n465,186.0,84
623,e623,n395,n422,206.0,99
624,e624,n362,n370,263.0,189
625,e625,n365,n367,39.0,102
626,e626,n2911,n2912,65.0,114
627,e627,n2910,n2911,38.0,176
628,e628,n2909,n2910,197.0,146
629,e629,n2908,n2909,22.0,94
630,e630,n449,n2907,126.0,121
631,e631,n449,n2918,290.0,166
632,e632,n422,n2918,390.0,192
633,e633,n2836,n2837,180.0,169
634,e634,n2835,n2836,61.0,155
635,e635,n2834,n2835,32.0,79
636,e636,n2833,n2834,67.0,83
637,e637,n2827,n2833,356.0,154
638,e638,n2920,n2921,79.0,192
639,e639,n2919,n2920,25.0,187
640,e640,n371,n376,85.0,107
641,e641,n371,n374,73.0,133
642,e642,n367,n371,118.0,148
643,e643,n406,n443,213.0,143
644,e644,n399,n409,72.0,87
645,e645,n452,n2924,237.0,170
646,e646,n2925,n2926,37.0,121
647,e647,n2925,n2927,40.0,91
648,e648,n2927,n2931,43.0,156
649,e649,n1036,n1050,80.0,79
650,e650,n1027,n1036,29.0,188
651,e651,n1022,n1027,24.0,139
652,e652,n1013,n1022,44.0,107
653,e653,n973,n974,12.0,175
654,e654,n974,n1006,112.0,163
655,e655,n966,n973,57.0,144
656,e656,n960,n966,51.0,146
657,e657,n956,n960,32.0,154
658,e658,n952,n956,72.0,105
659,e659,n950,n952,65.0,168
660,e660,n949,n950,79.0,77
661,e661,n462,n467,51.0,135
662,e662,n462,n471,62.0,184
663,e663,n455,n462,13.0,171
664,e664,n441,n457,60.0,140
665,e665,n441,n455,55.0,91
666,e666,n432,n441,39.0,105
667,e667,n2753,n2759,51.0,149
668,e668,n2753,n2758,50.0,122
669,e669,n2748,n2753,19.0,108
670,e670,n2758,n2766,58.0,129
671,e671,n2758,n2760,17.0,74
672,e672,n2792,n2801,37.0,197
673,e673,n2777,n2792,64.0,110
674,e674,n471,n2792,39.0,189
675,e675,n2777,n2786,42.0,142
676,e676,n2767,n2777,51.0,130
677,e677,n3043,n3044,21.0,185
678,e678,n3044,n3046,63.0,108
679,e679,n3044,n3045,18.0,173
680,e680,n3046,n3048,14.0,155
681,e681,n3047,n3049,24.0,105
682,e682,n3046,n3047,9.0,105
683,e683,n3050,n3051,34.0,102
684,e684,n3049,n3050,16.0,90
685,e685,n3049,n3052,84.0,120
686,e686,n2810,n3056,42.0,111
687,e687,n2810,n3045,57.0,148
688,e688,n2794,n2810,62.0,182
689,e689,n3057,n3058,48.0,112
690,e690,n3058,n3059,17.0,95
691,e691,n2818,n3058,46.0,109
692,e692,n3059,n3060,48.0,188
693,e693,n3059,n3061,60.0,182
694,e694,n2813,n3065,47.0,76
695,e695,n2813,n3063,64.0,92
696,e696,n2802,n2813,47.0,102
697,e697,n3061,n3062,35.0,152
698,e698,n3063,n3064,51.0,179
699,e699,n2762,n2776,88.0,194
700,e700,n2749,n2762,91.0,192
701,e701,n2762,n2768,42.0,190
702,e702,n2812,n3066,66.0,143
703,e703,n3054,n3055,33.0,82
704,e704,n3053,n3054,44.0,82
705,e705,n391,n410,151.0,126
706,e706,n410,n417,71.0,173
707,e707,n417,n464,206.0,193
708,e708,n464,n468,36.0,196
709,e709,n464,n3329,101.0,146
710,e710,n3067,n3068,21.0,82
711,e711,n3180,n3185,70.0,113
712,e712,n3173,n3180,53.0,177
713,e713,n3180,n3182,16.0,78
714,e714,n3182,n3184,14.0,122
715,e715,n3184,n3187,30.0,109
716,e716,n3186,n3187,22.0,171
717,e717,n1060,n3186,94.0,111
718,e718,n3186,n3188,76.0,103
719,e719,n964,n978,96.0,102
720,e720,n978,n984,17.0,71
721,e721,n978,n993,65.0,187
722,e722,n996,n1005,25.0,84
723,e723,n991,n996,28.0,153
724,e724,n987,n996,59.0,84
725,e725,n981,n987,20.0,196
726,e726,n975,n979,14.0,85
727,e727,n979,n981,5.0,76
728,e728,n979,n990,36.0,76
729,e729,n981,n990,36.0,142
730,e730,n990,n992,11.0,123
731,e731,n990,n1012,75.0,189
732,e732,n3002,n3004,16.0,139
733,e733,n2988,n3002,65.0,152
734,e734,n2988,n2990,37.0,178
735,e735,n2985,n2988,18.0,78
736,e736,n3189,n3190,134.0,89
737,e737,n2994,n3003,48.0,138
738,e738,n3003,n3008,16.0,150
739,e739,n3008,n3009,13.0,189
740,e740,n3009,n3012,8.0,70
741,e741,n3003,n3009,16.0,135
742,e742,n3138,n3155,188.0,116
743,e743,n3138,n3150,128.0,118
744,e744,n3134,n3138,51.0,145
745,e745,n3155,n3307,354.0,96
746,e746,n2775,n2794,80.0,151
747,e747,n2768,n2775,42.0,163
748,e748,n2775,n2812,154.0,117
749,e749,n2794,n2806,46.0,169
750,e750,n2806,n2818,40.0,129
751,e751,n2818,n3053,99.0,77
752,e752,n3052,n3053,37.0,197
753,e753,n463,n3052,58.0,123
754,e754,n446,n463,61.0,152
755,e755,n418,n428,54.0,91
756,e756,n3157,n3161,14.0,160
757,e757,n3150,n3157,87.0,166
758,e758,n3161,n3176,105.0,167
759,e759,n3172,n3176,52.0,161
760,e760,n3172,n3308,93.0,184
761,e761,n3308,n3309,53.0,131
762,e762,n3308,n3310,143.0,125
763,e763,n1024,n3310,218.0,158
764,e764,n1014,n1024,54.0,109
765,e765,n1024,n1025,14.0,85
766,e766,n2942,n2944,8.0,151
767,e767,n2944,n2947,12.0,97
768,e768,n2942,n2955,51.0,189
